Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
5316,2020-07-06,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593993600.0,71.60593107778504,July
5362,2020-07-07,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594080000.0,71.69455915380718,July
5329,2020-07-08,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594166400.0,71.78318722982931,July
5449,2020-07-09,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594252800.0,71.87181530585121,July
5445,2020-07-10,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594339200.0,71.96044338187335,July
5462,2020-07-11,Montreal Trudeau,72,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594425600.0,72.04907145789548,July
5330,2020-07-12,Montreal Trudeau,56,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594512000.0,72.13769953391761,July
5359,2020-07-13,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594598400.0,72.22632760993974,July
5472,2020-07-14,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594684800.0,72.31495568596188,July
5371,2020-07-15,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594771200.0,72.40358376198401,July
5524,2020-07-16,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594857600.0,72.49221183800614,July
5425,2020-07-17,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1594944000.0,72.58083991402827,July
5383,2020-07-18,Montreal Trudeau,67,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595030400.0,72.6694679900504,July
5490,2020-07-19,Montreal Trudeau,65,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595116800.0,72.75809606607254,July
5392,2020-07-20,Montreal Trudeau,84,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595203200.0,72.84672414209467,July
5405,2020-07-21,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595289600.0,72.9353522181168,July
5377,2020-07-22,Montreal Trudeau,84,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595376000.0,73.02398029413894,July
5406,2020-07-23,Montreal Trudeau,81,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595462400.0,73.11260837016107,July
5513,2020-07-24,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595548800.0,73.2012364461832,July
5496,2020-07-25,Montreal Trudeau,64,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595635200.0,73.28986452220533,July
5348,2020-07-26,Montreal Trudeau,62,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1595721600.0,73.37849259822747,July
